"vendorid","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","ratecodeid","store_and_fwd_flag","pulocationid","dolocationid","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge","airport_fee"
"1","2023-01-01T00:37:37.000","2023-01-01T00:57:11.000","1.0","4.2","1.0","N","162","112","2","20.5","3.5","0.5","0.0","0.0","1.0","25.5","2.5","0.0"
"2","2023-01-01T00:23:59.000","2023-01-01T00:42:28.000","2.0","3.29","1.0","N","170","87","2","19.1","1.0","0.5","0.0","0.0","1.0","24.1","2.5","0.0"
"2","2023-01-01T00:43:09.000","2023-01-01T01:02:44.000","2.0","6.74","1.0","N","87","141","1","28.9","1.0","0.5","4.0","0.0","1.0","37.9","2.5","0.0"
"2","2023-01-01T00:14:46.000","2023-01-01T00:23:27.000","3.0","1.8","1.0","N","43","170","2","10.7","1.0","0.5","0.0","0.0","1.0","15.7","2.5","0.0"
"2","2023-01-01T00:30:33.000","2023-01-01T00:36:23.000","1.0","0.83","1.0","N","148","144","2","7.2","1.0","0.5","0.0","0.0","1.0","12.2","2.5","0.0"
"2","2023-01-01T00:37:57.000","2023-01-01T00:48:04.000","1.0","1.72","1.0","N","144","158","1","11.4","1.0","0.5","3.28","0.0","1.0","19.68","2.5","0.0"
"2","2023-01-01T00:56:54.000","2023-01-01T01:01:52.000","1.0","0.09","1.0","N","249","249","2","5.8","1.0","0.5","0.0","0.0","1.0","10.8","2.5","0.0"
"2","2023-01-01T00:58:03.000","2023-01-01T01:16:22.000","1.0","6.54","1.0","N","232","263","1","28.2","1.0","0.5","6.64","0.0","1.0","39.84","2.5","0.0"
"1","2023-01-01T00:15:27.000","2023-01-01T00:17:39.000","2.0","0.3","1.0","N","236","141","2","4.4","3.5","0.5","0.0","0.0","1.0","9.4","2.5","0.0"
"1","2023-01-01T00:25:44.000","2023-01-01T00:30:23.000","3.0","1.5","1.0","N","237","236","1","7.9","3.5","0.5","2.55","0.0","1.0","15.45","2.5","0.0"
"1","2023-01-01T00:43:59.000","2023-01-01T00:50:00.000","2.0","1.0","1.0","N","237","262","1","7.2","3.5","0.5","2.4","0.0","1.0","14.6","2.5","0.0"
"1","2023-01-01T00:53:09.000","2023-01-01T01:12:27.000","2.0","3.9","1.0","N","236","237","2","20.5","3.5","0.5","0.0","0.0","1.0","25.5","2.5","0.0"
"2","2023-01-01T00:19:34.000","2023-01-01T00:31:59.000","2.0","2.56","1.0","N","229","234","1","14.9","1.0","0.5","3.98","0.0","1.0","23.88","2.5","0.0"
"2","2023-01-01T00:34:29.000","2023-01-01T01:09:35.000","2.0","3.7","1.0","N","113","50","1","30.3","1.0","0.5","8.82","0.0","1.0","44.12","2.5","0.0"
"1","2023-01-01T00:17:01.000","2023-01-01T00:24:49.000","1.0","1.1","1.0","N","148","114","1","9.3","3.5","0.5","1.0","0.0","1.0","15.3","2.5","0.0"
"1","2023-01-01T00:31:19.000","2023-01-01T01:30:06.000","1.0","12.4","1.0","N","113","243","1","67.4","3.5","0.5","14.45","0.0","1.0","86.85","2.5","0.0"
"1","2023-01-01T00:23:26.000","2023-01-01T00:44:15.000","0.0","2.9","1.0","N","249","246","1","21.2","3.5","0.5","5.2","0.0","1.0","31.4","2.5","0.0"
"1","2023-01-01T00:47:17.000","2023-01-01T01:16:03.000","0.0","5.8","1.0","N","48","166","1","34.5","3.5","0.5","7.9","0.0","1.0","47.4","2.5","0.0"
"2","2023-01-01T00:18:43.000","2023-01-01T00:30:12.000","1.0","2.27","1.0","N","142","236","1","13.5","1.0","0.5","3.7","0.0","1.0","22.2","2.5","0.0"
"2","2023-01-01T00:39:12.000","2023-01-01T00:47:31.000","1.0","1.57","1.0","N","43","162","1","10.7","1.0","0.5","4.71","0.0","1.0","20.41","2.5","0.0"
"2","2023-01-01T00:56:11.000","2023-01-01T01:04:59.000","1.0","2.55","1.0","N","161","75","1","12.8","1.0","0.5","4.45","0.0","1.0","22.25","2.5","0.0"
"2","2023-01-01T00:33:25.000","2023-01-01T00:40:29.000","1.0","1.6","1.0","N","170","141","1","10.0","1.0","0.5","2.86","0.0","0.3","17.16","2.5","0.0"
"2","2023-01-01T00:46:29.000","2023-01-01T00:51:54.000","1.0","1.4","1.0","N","236","237","1","8.6","1.0","0.5","2.58","0.0","0.3","15.48","2.5","0.0"
"2","2023-01-01T00:24:45.000","2023-01-01T00:29:57.000","1.0","0.49","1.0","N","79","114","2","5.8","1.0","0.5","0.0","0.0","1.0","10.8","2.5","0.0"
"2","2023-01-01T00:33:09.000","2023-01-01T00:43:29.000","3.0","1.1","1.0","N","114","79","1","11.4","1.0","0.5","3.28","0.0","1.0","19.68","2.5","0.0"
"2","2023-01-01T00:44:52.000","2023-01-01T00:56:52.000","1.0","3.16","1.0","N","79","237","2","15.6","1.0","0.5","0.0","0.0","1.0","20.6","2.5","0.0"
"2","2023-01-01T00:51:35.000","2023-01-01T01:31:37.000","1.0","21.53","1.0","N","132","40","1","82.8","1.0","0.5","17.0","0.0","1.0","103.55","0.0","1.25"
"2","2023-01-01T00:09:03.000","2023-01-01T00:33:10.000","2.0","9.19","1.0","N","138","186","2","39.4","6.0","0.5","0.0","6.55","1.0","57.2","2.5","1.25"
"2","2023-01-01T00:40:14.000","2023-01-01T00:51:00.000","1.0","1.49","1.0","N","90","224","1","12.1","1.0","0.5","4.28","0.0","1.0","21.38","2.5","0.0"
"2","2023-01-01T00:05:35.000","2023-01-01T00:18:34.000","1.0","7.71","1.0","N","132","95","1","31.0","1.0","0.5","6.7","0.0","1.0","41.45","0.0","1.25"
"2","2023-01-01T00:52:05.000","2023-01-01T01:16:42.000","1.0","17.21","2.0","N","132","170","1","70.0","0.0","0.5","16.36","6.55","1.0","98.16","2.5","1.25"
"2","2023-01-01T00:08:28.000","2023-01-01T00:14:58.000","1.0","1.03","1.0","N","236","262","1","8.6","1.0","0.5","1.75","0.0","1.0","15.35","2.5","0.0"
"2","2023-01-01T00:17:26.000","2023-01-01T00:33:00.000","1.0","3.07","1.0","N","262","166","2","17.7","1.0","0.5","0.0","0.0","1.0","22.7","2.5","0.0"
"2","2023-01-01T00:39:29.000","2023-01-01T00:49:40.000","1.0","1.48","1.0","N","151","239","1","11.4","1.0","0.5","3.28","0.0","1.0","19.68","2.5","0.0"
"2","2023-01-01T00:52:00.000","2023-01-01T01:00:47.000","4.0","1.68","1.0","N","239","236","1","11.4","1.0","0.5","2.46","0.0","1.0","18.86","2.5","0.0"
"1","2023-01-01T00:12:57.000","2023-01-01T00:27:15.000","1.0","2.2","1.0","N","246","224","1","13.5","3.5","0.5","0.03","0.0","1.0","18.53","2.5","0.0"
"1","2023-01-01T00:28:41.000","2023-01-01T00:32:41.000","1.0","1.1","1.0","N","224","233","1","6.5","3.5","0.5","2.85","0.0","1.0","14.35","2.5","0.0"
"1","2023-01-01T00:39:04.000","2023-01-01T00:52:46.000","2.0","2.4","1.0","N","170","144","1","13.5","3.5","0.5","3.7","0.0","1.0","22.2","2.5","0.0"
"1","2023-01-01T00:54:44.000","2023-01-01T01:13:06.000","1.0","5.9","1.0","N","231","161","3","26.1","3.5","0.5","0.0","0.0","1.0","31.1","2.5","0.0"
"2","2023-01-01T00:21:47.000","2023-01-01T00:26:38.000","1.0","0.66","1.0","N","144","211","2","6.5","1.0","0.5","0.0","0.0","1.0","11.5","2.5","0.0"
"2","2023-01-01T00:46:57.000","2023-01-01T01:03:48.000","1.0","2.51","1.0","N","234","148","2","15.6","1.0","0.5","0.0","0.0","1.0","20.6","2.5","0.0"
"2","2023-01-01T00:08:31.000","2023-01-01T00:22:41.000","1.0","0.89","1.0","N","162","137","1","13.5","1.0","0.5","2.0","0.0","1.0","20.5","2.5","0.0"
"2","2023-01-01T00:28:58.000","2023-01-01T00:35:50.000","1.0","1.69","1.0","N","233","141","1","10.0","1.0","0.5","1.0","0.0","1.0","16.0","2.5","0.0"
"2","2023-01-01T00:06:02.000","2023-01-01T00:31:38.000","1.0","2.5","1.0","N","43","161","1","24.0","1.0","0.5","7.25","0.0","1.0","36.25","2.5","0.0"
"2","2023-01-01T00:34:00.000","2023-01-01T00:57:09.000","1.0","2.52","1.0","N","161","114","1","19.8","1.0","0.5","4.96","0.0","1.0","29.76","2.5","0.0"
"2","2023-01-01T00:59:53.000","2023-01-01T01:09:15.000","1.0","1.4","1.0","N","114","107","1","10.7","1.0","0.5","3.14","0.0","1.0","18.84","2.5","0.0"
"1","2023-01-01T00:23:45.000","2023-01-01T00:38:12.000","1.0","2.1","1.0","N","90","229","2","12.8","3.5","0.5","0.0","0.0","1.0","17.8","2.5","0.0"
"1","2023-01-01T00:41:48.000","2023-01-01T00:53:41.000","1.0","2.1","1.0","N","141","239","1","12.1","3.5","0.5","4.3","0.0","1.0","21.4","2.5","0.0"
"1","2023-01-01T00:55:14.000","2023-01-01T01:25:20.000","1.0","4.5","1.0","N","239","249","1","26.8","3.5","0.5","6.35","0.0","1.0","38.15","2.5","0.0"
"2","2023-01-01T00:21:52.000","2023-01-01T00:41:57.000","4.0","2.54","1.0","N","246","234","1","19.8","1.0","0.5","2.48","0.0","1.0","27.28","2.5","0.0"
"2","2023-01-01T00:27:19.000","2023-01-01T00:33:59.000","5.0","1.11","1.0","N","164","162","1","7.9","1.0","0.5","2.58","0.0","1.0","15.48","2.5","0.0"
"2","2023-01-01T00:36:08.000","2023-01-01T00:49:39.000","5.0","1.08","1.0","N","162","164","1","12.8","1.0","0.5","1.0","0.0","1.0","18.8","2.5","0.0"
"2","2023-01-01T00:14:06.000","2023-01-01T00:34:31.000","2.0","0.9","1.0","N","246","48","2","17.0","1.0","0.5","0.0","0.0","1.0","22.0","2.5","0.0"
"2","2023-01-01T00:38:32.000","2023-01-01T01:00:46.000","1.0","2.34","1.0","N","50","141","1","19.8","1.0","0.5","3.0","0.0","1.0","27.8","2.5","0.0"
"2","2023-01-01T00:14:03.000","2023-01-01T00:24:36.000","3.0","1.44","1.0","N","237","141","2","11.4","1.0","0.5","0.0","0.0","1.0","16.4","2.5","0.0"
"2","2023-01-01T00:28:09.000","2023-01-01T00:55:34.000","1.0","2.69","1.0","N","237","90","1","24.0","1.0","0.5","0.0","0.0","1.0","29.0","2.5","0.0"
"2","2023-01-01T00:59:20.000","2023-01-01T01:02:32.000","2.0","0.58","1.0","N","90","158","1","5.1","1.0","0.5","1.0","0.0","1.0","11.1","2.5","0.0"
"2","2023-01-01T00:15:43.000","2023-01-01T00:22:33.000","4.0","1.12","1.0","N","262","75","1","8.6","1.0","0.5","1.09","0.0","1.0","14.69","2.5","0.0"
"2","2023-01-01T00:39:06.000","2023-01-01T00:44:44.000","2.0","1.56","1.0","N","140","236","1","9.3","1.0","0.5","2.86","0.0","1.0","17.16","2.5","0.0"
"2","2023-01-01T00:23:06.000","2023-01-01T00:42:02.000","1.0","3.46","1.0","N","162","262","2","19.8","1.0","0.5","0.0","0.0","1.0","24.8","2.5","0.0"
"2","2023-01-01T00:50:47.000","2023-01-01T01:05:34.000","1.0","3.31","1.0","N","141","7","1","18.4","1.0","0.5","4.68","0.0","1.0","28.08","2.5","0.0"
"2","2023-01-01T00:19:17.000","2023-01-01T00:27:21.000","1.0","0.62","1.0","N","48","50","1","8.6","1.0","0.5","2.72","0.0","1.0","16.32","2.5","0.0"
"2","2023-01-01T00:29:45.000","2023-01-01T01:08:51.000","1.0","2.79","1.0","N","50","137","1","32.4","1.0","0.5","3.74","0.0","1.0","41.14","2.5","0.0"
"2","2023-01-01T00:26:49.000","2023-01-01T00:37:13.000","3.0","2.28","1.0","N","161","262","1","12.8","1.0","0.5","4.45","0.0","1.0","22.25","2.5","0.0"
"2","2023-01-01T00:39:31.000","2023-01-01T00:44:06.000","4.0","0.72","1.0","N","263","141","1","6.5","1.0","0.5","0.0","0.0","1.0","11.5","2.5","0.0"
"2","2023-01-01T00:35:15.000","2023-01-01T00:54:14.000","3.0","1.21","1.0","N","161","43","2","16.3","1.0","0.5","0.0","0.0","1.0","21.3","2.5","0.0"
"2","2023-01-01T00:56:09.000","2023-01-01T01:07:34.000","2.0","1.79","1.0","N","43","237","1","12.1","1.0","0.5","3.42","0.0","1.0","20.52","2.5","0.0"
"1","2023-01-01T00:19:20.000","2023-01-01T00:38:09.000","2.0","4.5","1.0","N","50","88","2","22.6","3.5","0.5","0.0","0.0","1.0","27.6","2.5","0.0"
"2","2023-01-01T00:12:53.000","2023-01-01T00:21:52.000","2.0","1.57","1.0","N","79","234","1","10.7","1.0","0.5","3.14","0.0","1.0","18.84","2.5","0.0"
"2","2023-01-01T00:38:09.000","2023-01-01T00:58:54.000","2.0","2.12","1.0","N","234","229","1","19.1","1.0","0.5","4.82","0.0","1.0","28.92","2.5","0.0"
"2","2023-01-01T00:30:16.000","2023-01-01T00:48:34.000","1.0","2.48","1.0","N","143","68","1","17.7","1.0","0.5","6.81","0.0","1.0","29.51","2.5","0.0"
"2","2023-01-01T00:50:00.000","2023-01-01T01:11:18.000","1.0","3.61","1.0","N","68","236","1","21.9","1.0","0.5","5.38","0.0","1.0","32.28","2.5","0.0"
"2","2023-01-01T00:06:40.000","2023-01-01T00:25:09.000","1.0","7.56","1.0","Y","249","228","1","31.0","1.0","0.5","7.2","0.0","1.0","43.2","2.5","0.0"
"1","2023-01-01T00:05:44.000","2023-01-01T00:12:30.000","1.0","0.8","1.0","N","137","162","1","7.2","3.5","0.5","2.4","0.0","1.0","14.6","2.5","0.0"
"1","2023-01-01T00:17:32.000","2023-01-01T00:35:04.000","1.0","1.9","1.0","N","170","246","1","13.5","3.5","0.5","3.7","0.0","1.0","22.2","2.5","0.0"
"1","2023-01-01T00:41:09.000","2023-01-01T00:44:09.000","1.0","0.3","1.0","N","68","186","1","4.4","3.5","0.5","0.0","0.0","1.0","9.4","2.5","0.0"
"1","2023-01-01T00:50:18.000","2023-01-01T01:00:56.000","1.0","1.6","1.0","N","68","211","1","10.0","3.5","0.5","0.0","0.0","1.0","15.0","2.5","0.0"
"2","2023-01-01T00:11:08.000","2023-01-01T00:33:25.000","3.0","12.91","1.0","N","132","171","2","49.2","1.0","0.5","0.0","0.0","1.0","52.95","0.0","1.25"
"2","2023-01-01T00:03:06.000","2023-01-01T00:12:32.000","1.0","1.63","1.0","N","79","211","1","11.4","1.0","0.5","3.28","0.0","1.0","19.68","2.5","0.0"
"2","2023-01-01T00:22:14.000","2023-01-01T00:35:13.000","3.0","1.83","1.0","N","113","170","1","13.5","1.0","0.5","5.0","0.0","1.0","23.5","2.5","0.0"
"2","2023-01-01T00:42:42.000","2023-01-01T01:23:34.000","1.0","3.19","1.0","N","234","143","1","33.8","1.0","0.5","7.76","0.0","1.0","46.56","2.5","0.0"
"2","2023-01-01T00:24:54.000","2023-01-01T01:06:13.000","1.0","4.01","1.0","N","249","143","1","35.2","1.0","0.5","8.04","0.0","1.0","48.24","2.5","0.0"
"2","2023-01-01T00:13:01.000","2023-01-01T00:26:31.000","1.0","2.75","1.0","N","161","263","1","16.3","1.0","0.5","5.33","0.0","1.0","26.63","2.5","0.0"
"2","2023-01-01T00:28:56.000","2023-01-01T00:35:17.000","1.0","1.89","1.0","N","263","162","1","10.0","1.0","0.5","3.75","0.0","1.0","18.75","2.5","0.0"
"2","2023-01-01T00:39:00.000","2023-01-01T00:51:49.000","1.0","2.6","1.0","N","161","113","1","14.9","1.0","0.5","3.98","0.0","1.0","23.88","2.5","0.0"
"2","2023-01-01T00:55:12.000","2023-01-01T01:04:29.000","1.0","1.59","1.0","N","113","170","1","10.7","1.0","0.5","3.14","0.0","1.0","18.84","2.5","0.0"
"2","2023-01-01T00:13:55.000","2023-01-01T00:35:19.000","2.0","11.36","1.0","N","138","181","1","45.7","6.0","0.5","8.17","0.0","1.0","62.62","0.0","1.25"
"2","2023-01-01T00:19:10.000","2023-01-01T01:01:29.000","1.0","30.15","4.0","N","132","265","1","140.2","1.0","0.5","28.98","18.3","1.0","189.98","0.0","0.0"
"1","2023-01-01T00:17:57.000","2023-01-01T00:25:52.000","0.0","2.7","1.0","N","137","141","1","12.8","3.5","0.5","3.55","0.0","1.0","21.35","2.5","0.0"
"1","2023-01-01T00:31:58.000","2023-01-01T00:40:31.000","2.0","1.7","1.0","N","263","238","1","11.4","3.5","0.5","4.05","0.0","1.0","20.45","2.5","0.0"
"1","2023-01-01T00:53:16.000","2023-01-01T01:11:55.000","1.0","2.8","1.0","N","142","68","1","19.1","3.5","0.5","6.0","0.0","1.0","30.1","2.5","0.0"
"2","2023-01-01T00:07:51.000","2023-01-01T00:13:33.000","1.0","1.79","1.0","N","229","107","1","9.3","1.0","0.5","2.86","0.0","1.0","17.16","2.5","0.0"
"2","2023-01-01T00:19:26.000","2023-01-01T00:32:53.000","1.0","2.12","1.0","N","79","87","1","14.2","1.0","0.5","3.84","0.0","1.0","23.04","2.5","0.0"
"2","2023-01-01T00:44:49.000","2023-01-01T01:03:05.000","1.0","4.39","1.0","N","87","181","1","22.6","1.0","0.5","5.52","0.0","1.0","33.12","2.5","0.0"
"1","2023-01-01T00:25:26.000","2023-01-01T00:33:15.000","2.0","1.0","1.0","N","162","229","2","9.3","3.5","0.5","0.0","0.0","1.0","14.3","2.5","0.0"
"1","2023-01-01T00:43:47.000","2023-01-01T00:48:11.000","2.0","0.9","1.0","N","263","262","1","6.5","3.5","0.5","4.0","0.0","1.0","15.5","2.5","0.0"
"1","2023-01-01T00:52:55.000","2023-01-01T01:00:49.000","1.0","1.9","1.0","N","141","233","1","10.7","3.5","0.5","3.1","0.0","1.0","18.8","2.5","0.0"
"2","2023-01-01T00:31:32.000","2023-01-01T00:41:40.000","3.0","2.33","1.0","N","43","262","1","12.8","1.0","0.5","1.0","0.0","1.0","18.8","2.5","0.0"
"2","2023-01-01T00:45:49.000","2023-01-01T00:47:27.000","2.0","0.4","1.0","N","262","140","1","4.4","1.0","0.5","2.35","0.0","1.0","11.75","2.5","0.0"
"2","2023-01-01T00:59:09.000","2023-01-01T01:07:15.000","1.0","1.54","1.0","N","43","141","1","10.0","1.0","0.5","1.5","0.0","1.0","16.5","2.5","0.0"
"2","2023-01-01T00:00:47.000","2023-01-01T00:04:32.000","3.0","0.95","1.0","N","79","107","1","6.5","1.0","0.5","5.0","0.0","1.0","16.5","2.5","0.0"
"2","2023-01-01T00:12:31.000","2023-01-01T00:23:58.000","1.0","1.63","1.0","N","164","233","1","12.1","1.0","0.5","2.0","0.0","1.0","19.1","2.5","0.0"
"2","2023-01-01T00:31:54.000","2023-01-01T00:35:21.000","1.0","0.84","1.0","N","233","137","1","6.5","1.0","0.5","2.3","0.0","1.0","13.8","2.5","0.0"
"2","2023-01-01T00:36:56.000","2023-01-01T00:44:01.000","2.0","1.41","1.0","N","107","148","1","9.3","1.0","0.5","3.0","0.0","1.0","17.3","2.5","0.0"
"2","2023-01-01T00:46:24.000","2023-01-01T01:18:52.000","2.0","6.12","1.0","N","148","239","1","33.1","1.0","0.5","4.0","0.0","1.0","42.1","2.5","0.0"
"2","2023-01-01T00:04:43.000","2023-01-01T00:29:21.000","1.0","11.71","1.0","N","88","196","2","47.1","1.0","0.5","0.0","0.0","1.0","52.1","2.5","0.0"
"2","2023-01-01T00:23:16.000","2023-01-01T00:28:07.000","1.0","0.81","1.0","N","90","249","1","6.5","1.0","0.5","1.5","0.0","1.0","13.0","2.5","0.0"
"2","2023-01-01T00:32:23.000","2023-01-01T01:13:03.000","1.0","4.61","1.0","N","125","239","1","36.6","1.0","0.5","12.48","0.0","1.0","54.08","2.5","0.0"
"2","2023-01-01T00:20:32.000","2023-01-01T00:25:59.000","1.0","1.96","1.0","N","264","264","1","10.0","1.0","0.5","3.0","0.0","1.0","18.0","2.5","0.0"
"2","2023-01-01T00:32:07.000","2023-01-01T00:46:40.000","1.0","4.55","1.0","N","264","264","1","20.5","1.0","0.5","5.1","0.0","1.0","30.6","2.5","0.0"
"2","2023-01-01T00:49:27.000","2023-01-01T00:50:32.000","1.0","0.34","1.0","N","264","264","1","3.7","1.0","0.5","1.86","0.0","1.0","8.06","0.0","0.0"
"2","2023-01-01T00:55:17.000","2023-01-01T01:03:27.000","1.0","2.14","1.0","N","264","264","2","11.4","1.0","0.5","0.0","0.0","1.0","16.4","2.5","0.0"
"1","2023-01-01T00:09:21.000","2023-01-01T00:45:14.000","1.0","2.6","1.0","N","161","113","1","28.2","3.5","0.5","6.65","0.0","1.0","39.85","2.5","0.0"
"1","2023-01-01T00:52:07.000","2023-01-01T01:23:48.000","1.0","2.9","1.0","N","79","50","1","25.4","3.5","0.5","7.6","0.0","1.0","38.0","2.5","0.0"
"2","2023-01-01T00:09:28.000","2023-01-01T00:15:53.000","1.0","2.06","1.0","N","263","74","1","10.0","1.0","0.5","3.0","0.0","1.0","18.0","2.5","0.0"
"2","2023-01-01T00:21:05.000","2023-01-01T00:36:31.000","1.0","7.43","1.0","N","263","209","1","30.3","1.0","0.5","3.0","0.0","1.0","38.3","2.5","0.0"
"1","2023-01-01T00:23:11.000","2023-01-01T00:39:57.000","4.0","1.1","1.0","N","246","48","1","12.1","3.5","0.5","3.4","0.0","1.0","20.5","2.5","0.0"
"1","2023-01-01T00:44:13.000","2023-01-01T01:12:31.000","2.0","3.6","1.0","N","48","113","3","22.6","3.5","0.5","0.0","0.0","1.0","27.6","2.5","0.0"
"2","2023-01-01T00:02:19.000","2023-01-01T00:44:02.000","1.0","7.49","1.0","N","162","37","2","41.5","1.0","0.5","0.0","0.0","1.0","46.5","2.5","0.0"
"2","2023-01-01T00:10:28.000","2023-01-01T00:23:56.000","1.0","3.21","1.0","N","141","24","1","17.0","1.0","0.5","1.5","0.0","1.0","23.5","2.5","0.0"
"2","2023-01-01T00:26:07.000","2023-01-01T00:31:12.000","1.0","0.82","1.0","N","151","238","2","7.2","1.0","0.5","0.0","0.0","1.0","12.2","2.5","0.0"
"2","2023-01-01T00:33:30.000","2023-01-01T00:41:39.000","1.0","1.37","1.0","N","238","236","1","10.7","1.0","0.5","2.0","0.0","1.0","17.7","2.5","0.0"
"2","2023-01-01T00:46:39.000","2023-01-01T01:06:46.000","1.0","7.19","1.0","N","43","87","2","31.7","1.0","0.5","0.0","0.0","1.0","36.7","2.5","0.0"
"2","2023-01-01T00:12:27.000","2023-01-01T00:35:02.000","1.0","3.69","1.0","N","238","246","2","23.3","1.0","0.5","0.0","0.0","1.0","28.3","2.5","0.0"
"2","2023-01-01T00:46:36.000","2023-01-01T01:00:44.000","1.0","1.8","1.0","N","249","137","1","14.2","1.0","0.5","1.0","0.0","1.0","20.2","2.5","0.0"
"2","2023-01-01T00:01:07.000","2023-01-01T00:22:01.000","1.0","3.87","1.0","N","141","68","1","21.9","1.0","0.5","5.38","0.0","1.0","32.28","2.5","0.0"
"2","2023-01-01T00:23:34.000","2023-01-01T00:41:38.000","2.0","3.29","1.0","N","68","13","2","19.1","1.0","0.5","0.0","0.0","1.0","24.1","2.5","0.0"
"2","2023-01-01T00:51:58.000","2023-01-01T01:03:55.000","3.0","1.45","1.0","N","231","148","1","12.1","1.0","0.5","4.28","0.0","1.0","21.38","2.5","0.0"
"2","2023-01-01T00:11:03.000","2023-01-01T00:11:52.000","1.0","0.08","1.0","N","41","41","2","3.0","1.0","0.5","0.0","0.0","1.0","5.5","0.0","0.0"
"2","2023-01-01T00:09:52.000","2023-01-01T00:16:20.000","6.0","1.1","1.0","N","249","113","1","8.6","1.0","0.5","1.0","0.0","1.0","14.6","2.5","0.0"
"2","2023-01-01T00:20:20.000","2023-01-01T00:26:06.000","6.0","1.43","1.0","N","144","249","1","8.6","1.0","0.5","4.08","0.0","1.0","17.68","2.5","0.0"
"2","2023-01-01T00:27:00.000","2023-01-01T00:37:43.000","4.0","1.89","1.0","N","249","170","1","12.1","1.0","0.5","2.08","0.0","1.0","19.18","2.5","0.0"
"2","2023-01-01T00:42:20.000","2023-01-01T00:45:15.000","5.0","0.58","1.0","N","137","107","1","5.1","1.0","0.5","2.02","0.0","1.0","12.12","2.5","0.0"
"2","2023-01-01T00:14:37.000","2023-01-01T00:31:51.000","1.0","0.83","1.0","N","43","161","2","14.9","1.0","0.5","0.0","0.0","1.0","19.9","2.5","0.0"
"2","2023-01-01T00:36:25.000","2023-01-01T00:50:02.000","1.0","3.34","1.0","N","161","146","1","17.7","1.0","0.5","5.68","0.0","1.0","28.38","2.5","0.0"
"2","2022-12-31T23:44:31.000","2022-12-31T23:48:47.000","1.0","0.52","1.0","N","233","162","1","5.8","1.0","0.5","2.16","0.0","1.0","12.96","2.5","0.0"
"2","2023-01-01T00:09:56.000","2023-01-01T00:26:13.000","1.0","5.08","1.0","N","79","262","1","24.0","1.0","0.5","5.8","0.0","1.0","34.8","2.5","0.0"
"2","2023-01-01T00:28:16.000","2023-01-01T00:33:30.000","1.0","1.18","1.0","N","262","141","1","7.9","1.0","0.5","2.58","0.0","1.0","15.48","2.5","0.0"
"2","2023-01-01T00:48:12.000","2023-01-01T00:57:17.000","1.0","1.77","1.0","N","164","211","1","10.7","1.0","0.5","2.0","0.0","1.0","17.7","2.5","0.0"
"1","2023-01-01T00:29:45.000","2023-01-01T00:37:08.000","2.0","1.2","1.0","N","107","79","2","9.3","3.5","0.5","0.0","0.0","1.0","14.3","2.5","0.0"
"1","2023-01-01T00:39:33.000","2023-01-01T00:45:14.000","2.0","0.8","1.0","N","79","224","1","7.2","3.5","0.5","2.0","0.0","1.0","14.2","2.5","0.0"
"1","2023-01-01T00:49:42.000","2023-01-01T01:07:43.000","1.0","3.8","1.0","N","107","142","1","19.8","3.5","0.5","3.72","0.0","1.0","28.52","2.5","0.0"
"1","2023-01-01T00:23:12.000","2023-01-01T00:33:33.000","1.0","0.7","1.0","N","170","170","2","8.6","3.5","0.5","0.0","0.0","1.0","13.6","2.5","0.0"
"1","2023-01-01T00:46:49.000","2023-01-01T00:53:11.000","1.0","0.7","1.0","N","237","237","1","6.5","3.5","0.5","2.3","0.0","1.0","13.8","2.5","0.0"
"1","2023-01-01T00:14:46.000","2023-01-01T00:36:50.000","2.0","3.5","1.0","N","249","229","2","19.8","3.5","0.5","0.0","0.0","1.0","24.8","2.5","0.0"
"1","2023-01-01T00:40:03.000","2023-01-01T01:00:36.000","3.0","5.4","1.0","N","229","87","1","24.7","3.5","0.5","5.9","0.0","1.0","35.6","2.5","0.0"
"2","2023-01-01T00:06:32.000","2023-01-01T00:19:28.000","1.0","1.39","1.0","N","186","170","1","12.1","1.0","0.5","3.42","0.0","1.0","20.52","2.5","0.0"
"2","2023-01-01T00:23:04.000","2023-01-01T00:38:53.000","1.0","3.48","1.0","N","229","238","1","17.7","1.0","0.5","5.68","0.0","1.0","28.38","2.5","0.0"
"2","2023-01-01T00:43:18.000","2023-01-01T00:58:46.000","1.0","3.07","1.0","N","239","170","2","17.7","1.0","0.5","0.0","0.0","1.0","22.7","2.5","0.0"
"2","2023-01-01T00:03:58.000","2023-01-01T00:15:33.000","1.0","6.52","1.0","N","88","140","1","26.1","1.0","0.5","7.78","0.0","1.0","38.88","2.5","0.0"
"2","2023-01-01T00:17:40.000","2023-01-01T00:35:38.000","1.0","5.55","1.0","N","140","116","1","25.4","1.0","0.5","0.0","0.0","1.0","30.4","2.5","0.0"
"2","2023-01-01T00:46:07.000","2023-01-01T00:58:32.000","1.0","2.64","1.0","N","166","236","1","15.6","1.0","0.5","5.15","0.0","1.0","25.75","2.5","0.0"
"1","2023-01-01T00:05:27.000","2023-01-01T00:09:40.000","2.0","1.2","1.0","N","162","141","1","7.9","3.5","0.5","2.55","0.0","1.0","15.45","2.5","0.0"
"1","2023-01-01T00:12:56.000","2023-01-01T00:30:53.000","1.0","2.8","1.0","N","236","48","1","18.4","3.5","0.5","7.0","0.0","1.0","30.4","2.5","0.0"
